nr_ano_referencia;nr_mes_referencia;sg_empresa_icao;sg_icao_origem;sg_icao_destino;sg_icao_retorno;cd_classe_ida;cd_classe_volta;nr_tarifa;nr_assentos
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;712.01;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;713.02;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;713.18;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;714.09;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;714.1;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;715.19;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;715.4;6
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;716.0;5
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;716.14;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;716.46;9
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;716.48;23
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;716.49;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;717.02;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;717.41;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;717.76;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;718.34;13
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;718.35;6
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;718.41;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;718.42;17
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;718.52;6
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;719.52;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;719.74;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;719.98;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;720.0;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;720.18;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;721.1;11
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;721.88;11
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;722.0;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;722.06;8
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;722.44;15
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;723.4;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;723.5;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;723.76;13
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;725.86;9
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;726.87;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;727.43;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;732.18;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;733.82;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;738.5;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;740.2;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;740.86;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;741.36;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;742.44;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;744.12;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;744.19;5
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;744.73;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;745.02;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;745.76;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;747.35;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;747.51;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;748.89;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;752.3;7
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;752.79;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;752.94;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;753.77;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;754.34;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;754.78;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;754.93;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;755.26;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;755.29;7
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;755.33;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;755.73;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;756.2;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;756.33;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;756.41;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;756.65;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;756.98;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;757.26;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;757.33;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;758.55;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;759.28;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;759.55;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;760.16;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;760.56;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;760.96;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;761.57;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;761.96;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;762.96;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;764.57;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;765.99;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;768.19;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;768.36;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;768.86;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;769.3;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;770.22;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;770.72;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;772.29;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;773.21;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;773.25;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;773.26;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;777.98;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;778.65;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;780.06;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;780.79;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;783.39;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;784.16;5
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;784.66;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;785.61;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;785.76;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;787.29;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;788.19;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;788.26;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;788.37;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;788.8;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;788.81;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;789.1;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;789.14;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;789.98;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;790.02;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;790.14;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;792.06;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;792.12;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;794.4;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;796.24;6
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;796.55;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;797.13;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;797.14;5
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;797.98;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;798.0;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;798.02;8
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;798.28;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;798.82;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;800.29;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;804.82;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;805.19;6
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;808.22;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;810.01;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;810.21;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;811.22;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;811.62;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;812.83;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;814.2;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;815.99;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;816.02;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;816.28;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;818.12;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;818.25;7
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;819.26;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;820.26;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;821.41;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;821.96;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;821.97;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;822.18;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;823.32;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;825.0;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;825.39;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;825.7;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;825.78;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;825.85;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;825.98;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;826.26;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;827.0;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;827.21;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;827.36;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;828.36;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;828.79;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;828.93;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;828.99;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;829.27;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;831.0;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;831.28;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;831.32;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;832.72;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;832.81;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;833.28;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;833.38;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;834.34;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;834.81;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;835.17;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;836.02;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;836.28;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;837.02;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;839.18;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;839.36;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;841.38;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;842.83;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;842.86;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;843.0;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;845.84;6
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;846.83;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;847.4;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;847.41;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;847.42;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;847.83;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;848.06;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;848.12;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;848.26;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;849.01;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;849.7;5
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;849.98;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;849.99;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;850.0;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;850.01;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;850.02;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;850.22;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;850.37;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;851.3;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;852.22;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;852.44;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;852.88;8
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;853.11;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;854.12;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;854.44;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;855.88;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;856.92;9
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;858.03;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;858.11;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;859.22;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;860.32;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;861.1;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;862.76;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;863.01;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;865.02;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;865.22;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;865.3;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;865.89;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;866.47;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;867.32;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;867.47;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;867.69;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;868.0;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;869.51;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;870.02;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;870.14;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;870.22;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;872.03;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;872.06;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;872.4;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;872.53;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;872.93;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;873.89;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;874.27;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;874.99;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;876.98;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;876.99;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;877.3;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;877.51;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;877.76;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;878.34;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;878.78;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;879.58;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;881.26;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;881.58;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;883.05;7
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;885.05;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;885.3;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;886.53;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;887.04;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;887.53;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;888.01;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;888.23;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;888.91;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;890.32;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;890.99;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;891.31;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;892.62;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;893.21;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;894.02;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;894.03;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;895.02;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;895.68;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;896.91;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;896.98;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;897.01;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;897.02;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;897.92;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;898.06;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;898.31;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;900.68;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;901.03;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;903.29;5
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;903.99;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;905.68;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;908.53;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;909.01;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;909.53;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;910.06;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;910.24;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;910.87;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;911.91;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;912.12;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;912.86;5
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;913.01;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;913.02;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;913.31;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;913.68;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;914.31;5
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;914.94;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;914.98;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;915.31;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;916.01;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;916.02;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;916.38;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;916.5;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;917.09;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;917.77;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;918.44;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;918.78;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;918.97;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;919.31;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;920.41;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;921.1;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;921.44;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;922.96;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;923.12;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;923.67;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;923.84;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;923.96;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;923.98;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;924.0;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;924.82;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;928.0;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;928.49;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;928.99;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;929.86;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;929.89;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;929.94;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;930.5;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;932.94;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;933.93;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;935.14;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;936.76;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;936.86;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;936.99;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;937.02;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;937.07;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;938.93;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;939.02;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;939.75;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;939.84;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;939.92;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;940.98;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;941.07;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;941.32;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;941.45;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;942.02;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;942.32;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;942.92;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;943.07;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;944.83;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;944.91;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;945.0;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;945.76;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;945.96;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;946.64;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;946.89;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;946.91;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;946.92;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;947.02;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;947.78;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;948.88;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;949.19;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;949.34;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;949.9;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;949.91;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;950.06;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;951.98;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;952.01;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;952.69;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;952.99;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;953.09;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;953.33;3
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;954.24;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;954.89;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;955.66;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;955.9;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;955.97;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;956.04;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;956.99;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;958.64;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;959.7;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;960.88;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;961.99;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;962.87;5
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;963.01;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;963.17;4
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;964.18;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;964.47;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;964.95;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;965.24;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;965.65;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;965.68;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;966.6;2
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;966.67;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;966.98;1
2025;7;TAM;SBGR;LPPT;SBGR;Y;Y;967.25;2
